"","AS_home_advan","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_win_lose_binary","surface.LR.","AS_rank","V41"
"6085",0,1,-1,6.13004792,-111,480,0.636404695579321,0.377260715396868,0.791233254166231,0.264481982242953,0.67445905254817,0.36427845397019,0.853824774726801,0.265013057236578,0.613953488386046,0.407045654,0.757142857,0.325,0,0,0,0,0.638741840334235,0.371306742346105,0.801069378040709,0.250374460955358,0.709427321217525,0.349957040654315,1,0.12499998903125,0.520215349268817,0.478260869773157,1,0,0.479768786320124,0,0.465116279095727,1,"Grass",19,1.62
"1366",-1,0,1,-9.9356605,-51,487,0.631376982240077,0.360277176607858,0.767756895499159,0.198030992555948,0.601950580097475,0.350518881922597,0.706515737319279,0.186808477668804,0.658866155,0.345883181,0.8229166665,0.1726973685,0.656862745,0.346938776,0.8125,0.1875,0.626858596473608,0.347069720819095,0.753309886835093,0.183018075513928,0.642058905589241,0.336647429703964,0.818371607445365,0.0833333333333333,0.519417475728155,0.491525423728814,0.5,1,0.421052631578947,0.666666666666667,0.43620178041543,0,"Clay",28,1.79
"4673",0,0,0,2.18754278,-106,8270,0.658198020853784,0.378366982068539,0.78818280678356,0.249998100414098,0.66392940024168,0.384199148450047,0.804063066065338,0.260787667442828,0.731129196,0.338699162,0.91875,0.203991596796008,0.742423026,0.352833451,0.933333333,0.252380952,0.669729830416579,0.375524793973498,0.826202295138867,0.236055212356761,0.690536861949983,0.393774650521606,0.866588141926119,0.266616101970561,0.592782116774054,0.623893805007185,1,1,0.594813614411501,0.666666666666667,0.564543889808778,1,"Hard",34,1.04
"854",0,0,0,8.38329911,-88,520,0.680476214097463,0.348513708390206,0.858881688944409,0.180678158054293,0.68955464489979,0.347866105783894,0.872294493724848,0.171083187267348,0,0,0,0,0,0,0,0,0.677627140302251,0.359792508225292,0.850814054750133,0.213087770036078,0.68378478277994,0.364199777797101,0.882858003058038,0.218436671284137,0.633684210526316,0.614035087719298,0,0,0.647058823529412,0.5,0.480769230769231,0,"Hard",56,1.9
"525",-1,1,0,15.10746065,0,452,0.759385457210857,0.446426004366932,0.907478719841712,0.36701939965128,0.759604920475034,0.45715220822205,0.907616102499792,0.394610208259847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,"Hard",296,3.67
"1814",0,0,0,4.87063655,90,-1033,0.603467932678269,0.38714159212199,0.715562687053555,0.276389640131022,0.62252110452581,0.329848245965898,0.744175283273243,0.128817047487503,0,0,0,0,0,0,0,0,0.633188184805901,0.408237474930903,0.773591986607434,0.30605411275917,0.676597272220007,0.341707935796006,0.884353741449396,0.157894736842105,0.424778761061947,0.285714285714286,0,0,0.394736842105263,0,0.4,0,"Hard",-68,1.13
"2490",0,0,0,-13.66187543,0,-346,0.625847164102822,0.380057119577423,0.766650748965467,0.242294121331168,0.627071451497904,0.37723853186828,0.766824221710947,0.236017367298878,0,0,0,0,0,0,0,0,0.634628910858107,0.379116123654585,0.776386961204846,0.243569514920903,0.618759168600934,0.373661439770231,0.760220855089555,0.230887355775491,0.496774193548387,0.466367713004484,0,0,0.496062992125984,0.428571428571429,0.45166163141994,1,"Hard",-31,1.5
"108",0,0,0,-4.40793977,0,-146,0.605817001265132,0.359308471059118,0.728788931922426,0.189771532014633,0.617830955810461,0.369641282394644,0.756098873747023,0.20708792871575,0,0,0,0,0,0,0,0,0.644123762838299,0.375876220603001,0.851824784130449,0.207636140436427,0.66144160286214,0.399912432442755,0.87650712460396,0.201377225259069,0.404597701149425,0.470588235294118,0,0,0.739130434782609,1,0.466666666666667,1,"Hard",-10,1.41
"4137",0,0,0,6.73511294,6,345,0.70497137408087,0.373341631205112,0.914194299036535,0.233408383840448,0.709679261723387,0.382195491006059,0.917112435569188,0.25022466714204,0,0,0,0,0,0,0,0,0.75885167519785,0.403973509540503,1,0.12499999934375,0.75885167519785,0.403973509540503,1,0.12499999934375,0.639889196585124,0.633333333663333,0,0,0,0,0.408163265161183,1,"Clay",47,1.36
"2145",0,0,0,12.3394935,-53,2522,0.725385429604767,0.296281295836216,0.918040696802449,0.107880337030368,0.716670279982746,0.297726953857943,0.910781286961229,0.117021838336095,0.821381517,0.282560706,0.9791666665,0.1208333335,0.821381517,0.282560706,0.9791666665,0.1208333335,0.73623309156598,0.312953620599559,0.929603099546631,0.152010133211368,0.726085033215871,0.328603662059969,0.939772589654805,0.16112351159709,0.62108922363847,0.579881656804734,0.5,0.5,0.741935483870968,0.785714285714286,0.535211267605634,0,"Hard",80,3.04
"7572",0,0,0,-6.24503765,0,-140,0.605906209170289,0.365529737412289,0.745772454252373,0.23227297158156,0.598909666945972,0.379010063459284,0.739663430729141,0.26449735638147,0,0,0,0,0,0,0,0,0.555398015125125,0.374514324138554,0.652598840447753,0.258462254028647,0.555398015125125,0.374514324138554,0.652598840447753,0.258462254028647,0.32573289880317,0.272058823925497,0,0,0.142857142857143,0.142857142857143,0.487179487404339,0,"Hard",-33,1.26
"3862",0,1,0,-4.10951403,0,-1409,0.618825847665822,0.359809790170579,0.752732080746223,0.209031316563654,0.592687905557428,0.370416290373251,0.705222066401409,0.225939156435204,0.516666667,0.373134328,0.5,0.2,0.516666667,0.373134328,0.5,0.2,0.635402031254585,0.339487183121012,0.773817498683599,0.16332775306553,0.600468658617279,0.396825396743764,0.69999999979,0.365853658447353,0.4850213979621,0.368421052573407,0,0,0.5,0.5,0.578313253070576,0,"Clay",-88,1.12
"4221",0,1,0,7.67967146,-80,2343,0.65975572991889,0.385198591688083,0.831125535001077,0.275978749060695,0.66455872234729,0.387963951700237,0.826735405730037,0.297437363509632,0.642857143,0.419354839,0.8125,0.3125,0,0,0,0,0.66654876633124,0.368255444093051,0.823381420191407,0.240131773691077,0,0,0,0,0.663157894960222,0.6728971965735,0,0,0.600000000224,0,0.536082473779148,1,"Clay",61,1.8
"3018",0,1,1,-3.49075976,0,-729,0.616802649082331,0.336457982840174,0.748185674124036,0.1388881156423,0.604997322506707,0.293321618399592,0.731030242424415,0.0640164714973918,0,0,0,0,0,0,0,0,0.565892998859527,0.324822934401086,0.640970137733643,0.0969257217221919,0.554138006725959,0.235363501367046,0.628436018885725,0,0.294117647058824,0.20000000024,0,0,0.0526315793462604,0,0.402298850995508,0,"Hard",-110,1.34
"2285",0,1,0,-0.45722108,-7,2555,0.632885503063881,0.371593586614568,0.748298470533783,0.234902245373456,0.624090163088722,0.364128333988529,0.740645556575974,0.225361603965164,0.657748049,0.5114135205,0.8583333335,0.4916666665,0.623188406,0.470588235,0.8,0.4,0.626229137000581,0.373216149366102,0.746203714848221,0.229543206324551,0.619705285579663,0.363846259438524,0.735303421585772,0.216469605175812,0.497872340425532,0.47345629510826,1,1,0.469320066334992,0.442953020134228,0.537735849056604,0,"Hard",17,2.15
"4435",-1,1,0,1.87542779,-115,1275,0.614397177561843,0.386890164203534,0.737931185599246,0.233869300787337,0.618604808918563,0.383072726471189,0.739544195736283,0.23975867347136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578947368421053,0.564102564281394,0,0,0,0,0.333333333333333,1,"Hard",203,1.24
"2056",0,0,0,7.67967146,25,-1245,0.649071067825566,0.373203782163267,0.803417346329531,0.256256413438499,0.656122085148591,0.370648464652104,0.814972994142282,0.252330364879814,0.66638322025,0.3874921435,0.8100694445,0.25236742425,0.666288738,0.370238746,0.830092592666667,0.225378788,0.651883341341219,0.373860791447452,0.809869821232536,0.24947571139987,0.666832982119359,0.37845322660257,0.840071617759098,0.258458712709297,0.53125,0.528998242530756,0.5,0.333333333333333,0.554116558741906,0.568627450980392,0.515151515151515,0,"Hard",-12,1.86
"396",0,0,0,-0.594113619999998,57,-1158,0.608700022604194,0.369207377884064,0.721231200933297,0.23895799512529,0.612843433227746,0.368741903380878,0.732424198270047,0.241489603530797,0.664122137,0.292307692,0.894736842,0.052631579,0.664122137,0.292307692,0.894736842,0.052631579,0.595742171248721,0.363252713765166,0.710404643254623,0.227612771062794,0.592324065256508,0.357035406158274,0.708666194735087,0.213474085369993,0.454762114926295,0.464526152252719,0,0,0.41324200913242,0.4140625,0.480769230769231,1,"Hard",-48,2.53
"2507",-1,0,0,13.83709788,62,-1098,0.649699089085636,0.372062932720688,0.793208368302754,0.231492524016247,0.644231021067514,0.364976871059529,0.780893776196873,0.216338997191468,0,0,0,0,0,0,0,0,0.657006803424339,0.373481001819114,0.812246229096457,0.228418946296028,0.653304892686911,0.379160340950008,0.806321310909589,0.243131628787282,0.55036855036855,0.529976019184652,0,0,0.61,0.625,0.475609756097561,1,"Hard",-208,2.42
"144",0,0,0,8.85420945,0,500,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,"Hard",61,2.42
"1835",0,0,-1,1.34154688,0,-233,0.626988676067643,0.362047482946373,0.776530158136144,0.210533655156642,0.623297954422411,0.366127084089163,0.7662943181981,0.227535312913129,0.565217391,0.3515625,0.714285714,0.15,0.565217391,0.3515625,0.714285714,0.15,0.632883989276942,0.35402372171873,0.770324273605372,0.18864721962117,0.644805839904825,0.353984363715995,0.779856383162305,0.192304050089994,0.421686746987952,0.436619718309859,0,0,0.464285714285714,0.533333333333333,0.422018348623853,1,"Hard",-26,2.62
"3733",0,0,0,-10.50513347,0,-696,0.612471376718493,0.327567439825827,0.739623808347397,0.1228489985382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Grass",-238,6.12
"5254",1,0,0,12.06844626,0,-300,0.608926263433705,0.395661488536361,0.714938597685255,0.247151549167628,0.598506771078266,0.398183619234869,0.686160073718999,0.246353180262868,0,0,0,0,0,0,0,0,0.573580536783666,0.302261370431949,0.630078403012392,0.152849259461164,0.559598059909921,0.300751879393126,0.593023255744997,0.180851063935604,0.424242424242424,0.411764705882353,0,0,0,0,1,0,"Hard",-122,1.37
"3290",0,0,0,5.09787817,-20,1335,0.639678709429706,0.345009110453813,0.794019197819448,0.175279129809365,0.638088083821176,0.35018877780913,0.791352936413095,0.184777657770618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361111110986883,0.360824742254862,0,0,0,0,1,0,"Hard",273,1.44
"252",0,0,-1,-0.69815195,0,360,0.654087773496247,0.370319253486164,0.792443954019991,0.222290733316821,0.673441315073669,0.370549346325186,0.839636561119451,0.222133414201072,0.6246376815,0.388183981,0.7357142855,0.238095238,0.716666667,0.384615385,0.9,0.333333333,0.671867105175324,0.37248782373037,0.840000851452989,0.222121687734965,0.68892363899446,0.374471346465079,0.891177753166403,0.220379548765626,0.556521739130435,0.608275862068966,0.5,1,0.657492354740061,0.708860759493671,0.524475524475524,0,"Hard",21,3.08
"2504",0,0,0,-6.11909651,47,-1613,0.622946273226378,0.35732037510484,0.750540228302181,0.219961853466993,0.628126321753471,0.358599183705981,0.757026711972085,0.227636944094605,0.707292564,0.359447005,0.8,0.2166666665,0.88372093,0.428571429,1,0.333333333,0.609736360188287,0.347792157071228,0.737099297249041,0.197823087001189,0.603219465497045,0.349712736124402,0.713466690364554,0.210022640499675,0.461710188066567,0.486568065197706,0.5,1,0.424116424116424,0.455384615384615,0.470772442588727,0,"Hard",-7,1.6
"2069",1,0,1,-1.61259411,95,-1886,0.641228984433003,0.303064414744254,0.780254765823214,0.127053307982124,0.641647804656407,0.303086730034856,0.77905952080178,0.127587359878141,0,0,0,0,0,0,0,0,0.658453550926684,0.278830185530095,0.831956588868313,0.0837682117937133,0.633588408453385,0.314621154491253,0.757214600168414,0.102546103903963,0.380757420675537,0.378625954198473,0,0,0,0,0.440677966101695,1,"Hard",-62,2.73
"3591",0,1,1,7.91786448,0,1236,0.712834440324417,0.365083245406068,0.882345738105724,0.216837254561633,0.717507054003743,0.354617613779195,0.886656702075517,0.188061856061291,0,0,0,0,0,0,0,0,0.697530863715287,0.279805352757206,0.869565217448015,0,0,0,0,0,1,1,0,0,0,0,1,1,"Grass",141,1.25
"4963",-1,0,1,6.09993156,-80,1239,0.652128034110317,0.345070656322591,0.779666913704061,0.171906003591467,0.64013324002771,0.346880803388621,0.760509245623533,0.168234596569159,0.680645161319355,0.358356015,0.834545454165454,0.23,0.680645161319355,0.358356015,0.834545454165454,0.23,0.656330282384937,0.342174190614683,0.810042421994617,0.161558827668464,0.659308080246519,0.341909176979099,0.823902902899567,0.156399057128902,0.555643564261501,0.516129032101977,0.5,0.5,0.592592592592593,0.619047618811791,0.568749999622656,1,"Hard",102,2.09
"2346",-1,1,0,3.98083504,0,140,0.586886782620248,0.393881299378084,0.670554127322974,0.24738909796528,0.578230064615751,0.390285417622304,0.647353181036799,0.223848791551704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578313253012048,0.45,0,0,0,0,1,1,"Hard",28,2.04
"4897",0,1,0,-7.93155373,0,629,0.656350180991109,0.374172536860309,0.813491593372688,0.228577829967633,0.661751150591023,0.369388581963341,0.816932635034741,0.216643174452564,0,0,0,0,0,0,0,0,0.700000000115,0.419806243341927,1,0.297872340425532,0,0,0,0,0.606382979188207,0.55813953537696,0,0,0,0,0.560747663859289,1,"Hard",92,1.21
"5726",0,1,0,1.61806981,115,-420,0.626509481742961,0.379573729139419,0.752573051385166,0.265769876379384,0.629545195087559,0.372676562046668,0.757151025037294,0.256824237978302,0.704027903,0.427437642,0.935185185,0.351851852,0.704027903,0.427437642,0.935185185,0.351851852,0.631001288866085,0.383150253468773,0.762044352902664,0.270536981840945,0.631854884639442,0.382281710274861,0.755083931095909,0.265436101637975,0.496890933927213,0.50502152076803,1,1,0.523535062368538,0.520782395770374,0.490533562933617,0,"Hard",-6,1.94
"6277",-1,0,-1,5.47296373,0,1196,0.707553213147933,0.367618061797758,0.917769675238803,0.203179013165496,0.78884947963011,0.366199497190654,1,0.19327219215583,0,0,0,0,0,0,0,0,0.69227358755979,0.438440808492953,0.869186046572472,0.321428571233973,0,0,0,0,1,1,0,0,1,0,0.673076922926035,1,"Grass",98,1.17
"133",0,0,0,3.60574949,86,-412,0.653733581795569,0.342562869356006,0.798367779004628,0.181369429120652,0.653563539696195,0.338000463837692,0.797790733235358,0.17601520199771,0.606557377,0.287878788,0.8,0.090909091,0.606557377,0.287878788,0.8,0.090909091,0.649535742657598,0.335844151681598,0.792882179023064,0.164011761503604,0.640572993465082,0.318485388697383,0.790817921780082,0.147429201124229,0.485598923283984,0.440140845070423,0,0,0.522309711286089,0.402985074626866,0.469026548672566,1,"Hard",-23,2.49
"6985",0,1,1,7.33744011,-155,612,0.668274070450843,0.359227089747685,0.844184604468814,0.214160704757665,0.662190648766886,0.349650914343449,0.840869037796508,0.193780887918997,0,0,0,0,0,0,0,0,0.678304560735903,0.332297770426221,0.888694971473249,0.16695313679645,0.673572037396404,0.337812884046231,0.891217704163013,0.150565185780933,0.510382787056019,0.477064220250652,0,0,0.600000000272,0.538461538461539,0.490196078551326,1,"Hard",45,1.42
"1641",0,0,0,7.54004107,0,144,0.626888370129465,0.376749308708847,0.781133935366807,0.218195145192439,0.6494199816804,0.406901821945595,0.818648728124842,0.293147439261101,0,0,0,0,0,0,0,0,0.609447343177419,0.382435160124771,0.745925074556787,0.229068938575558,0,0,0,0,0.545801526717557,0.684931506849315,0,0,0.5,0,0.51219512195122,1,"Clay",25,2.72
"386",0,0,0,3.55646817,0,110,0.600101944119597,0.388443705423655,0.706335089116657,0.241376594560224,0.616136972527734,0.377231798790417,0.765655701052233,0.217591545388299,0,0,0,0,0,0,0,0,0.592756097029954,0.384837257709262,0.703374956853331,0.27159681537923,0.658287106190899,0.370667446751732,0.868568333467028,0.195323246173058,0.451553930530165,0.538461538461538,0,0,0.363636363636364,0,0.436241610738255,0,"Hard",22,2.3
"6652",0,0,0,3.37029432,114,-948,0.594402186910577,0.368328265914589,0.705770810130499,0.238289601518362,0.594413348753422,0.375825300400679,0.702385380840683,0.252078930220652,0.536503352,0.316273778683726,0.554707792,0.055059524,0.619356833380643,0.350857416,0.732142857,0.110119047889881,0.589367580620758,0.378196505016342,0.708276253003382,0.253714991442125,0.634312210738601,0.365120242440829,0.823850965762074,0.230213886271158,0.38260869550276,0.381895332456228,0,0,0.255319148849253,0.30000000012,0.518518518662551,0,"Clay",-41,1.39
"1802",0,0,0,-10.9650924,98,-3270,0.642837067961295,0.354131595411546,0.812057380220608,0.21338432395435,0.639579575594832,0.347650563004673,0.803958740353535,0.190588084075957,0.534883721,0.294117647,0.555555556,0.111111111,0.534883721,0.294117647,0.555555556,0.111111111,0.645992846994911,0.327139686315874,0.799085414638985,0.183811198203669,0.57586388353612,0.350379320028639,0.692307692307692,0.252336448574548,0.438314944834504,0.396907216494845,0,0,0.470588235294118,0.5,0.528189910979229,0,"Hard",-54,1.52
"290",0,0,0,9.53593429,-32.45286686,-3085,0.634589060750408,0.34130657030975,0.758031081458921,0.184577563894114,0.639624887059378,0.338921743967579,0.770509942331976,0.182509577528423,0,0,0,0,0,0,0,0,0.622206249988016,0.337011204673112,0.738576218570189,0.161223783659046,0.631729366852157,0.343945458671035,0.75467132267419,0.173531310822667,0.436414392059553,0.419354838709677,0,0,0.366702355460385,0.404371584699454,0.400981996726678,0,"Hard",-49,1.31
"770",1,0,0,-7.6550308,71,-480,0.625765391513037,0.359061962256549,0.770928211045033,0.216291898403501,0.62252952574698,0.372146606312541,0.74925430686566,0.219906936081825,0,0,0,0,0,0,0,0,0.594610853630453,0.353585991501812,0.69800182351043,0.182058279464842,0,0,0,0,0.47098976109215,0.48936170212766,0,0,0,0,0.428571428571429,0,"Clay",-66,1.5
"5756",0,1,-1,-2.9760438,0,-849,0.631139356420628,0.356954465224985,0.781644767746284,0.217014827428713,0.633018858178902,0.356847282011467,0.782069249959372,0.253050887862723,0,0,0,0,0,0,0,0,0.593012890394145,0.298374586793601,0.714339071665027,0.106301140262885,0.493150684944005,0.164179104666295,0.516129032382935,0,0.410112359204962,0.5,0,0,0,0,0.617449664696816,0,"Hard",-62,1.28
"902",0,0,-1,3.63039015,124,-575,0.661363559085168,0.348678289833373,0.819517543494258,0.163032900291472,0.668474341207161,0.371530607147967,0.837922662438627,0.231746368646022,0,0,0,0,0,0,0,0,0.638883822746267,0.345586749823558,0.795918367571845,0.195402298672392,0,0,0,0,0.561200923787529,0.625,0,0,0.5,0,0.642857142857143,0,"Grass",-86,1.52
"2158",0,0,0,-4.96646133,0,226,0.650424433260908,0.332072203071173,0.817986620727501,0.162094066607028,0.636921770615182,0.340115492316085,0.788780481072662,0.148697187433382,0,0,0,0,0,0,0,0,0.65756825178283,0.325692946367199,0.873716390114404,0.154759449827517,0.641304347838138,0.43133047243005,0.87719298241305,0.337837837748356,0.515151515151515,0.528301886792453,0,0,0.555555555555556,1,0.583941605839416,1,"Hard",43,1.52
"7119",0,0,1,-0.651608489999997,-17,445,0.610960880129705,0.378123021233365,0.722704203896047,0.246940498861502,0.59917468619576,0.386199660521854,0.700339631201817,0.265144279449154,0.556455265,0.370094775,0.612703963,0.240769231,0.594936709,0.393939394,0.692307692,0.153846154,0.609823126545092,0.366841387309569,0.731177793445395,0.208200868826758,0.587927026931892,0.376596069786587,0.703260378864135,0.199722423673962,0.463456577942017,0.455793169545841,0.2,0,0.429787233614921,0.275862069365042,0.502242151966378,1,"Clay",20,2.38
"4297",1,0,0,1.07049966,-10,248,0.626125623108784,0.357164110475224,0.770310155848335,0.169698057005465,0.597839019471089,0.339310696100119,0.725332150162199,0.140449125667361,0,0,0,0,0,0,0,0,0.62367661201046,0.311946254655289,0.846153846153846,0.0842332612808755,0.62367661201046,0.311946254655289,0.846153846153846,0.0842332612808755,0.420107720114482,0.250000000375,0,0,0,0,0.602409638793729,1,"Clay",31,2.12
"487",0,1,0,-6.15468857,0,-940,0.621610705045518,0.326816295137135,0.763408287782751,0.136563825696077,0.630091531597678,0.324620908139106,0.779002031807472,0.139007639285897,0,0,0,0,0,0,0,0,0.607341304840216,0.317252830115848,0.719758053078454,0.120731918647402,0.582406247658628,0.304467125237353,0.644891122191639,0.13677811548489,0.416744186046512,0.485714285714286,0,0,0.285714285714286,0.5,0.421428571428571,0,"Hard",-66,1.25
"7390",0,1,0,-5.01026694,-16,-1552,0.623704372459956,0.364086870931134,0.770125116593317,0.243569889772457,0.619749157015579,0.366654973624442,0.764483766487701,0.261333364306592,0,0,0,0,0,0,0,0,0.632728040775343,0.33120928899287,0.78857216701594,0.170644550838333,0.62058968493615,0.337159763094523,0.773321032629655,0.200422190760876,0.410560785730729,0.410011918603673,0,0,0.255319149359891,0.272727273322314,0.173913043194707,0,"Hard",-90,1.12
"7173",0,0,0,9.00752909,-93,541,0.669752045711256,0.347837011075522,0.821374660023269,0.186767653929176,0.657896678798231,0.342792132894402,0.807814744116222,0.180222460331392,0.72,0.490566038,1,0.444444444,0.72,0.490566038,1,0.444444444,0.67823168152046,0.334976359647484,0.83198323972688,0.15945661438951,0.642144108528598,0.322876021221532,0.772788724783583,0.106435522662995,0.579647917567092,0.543726235312929,1,1,0.563636363549091,0.30769230747929,0.663101604249249,1,"Hard",65,1.43
"6853",0,1,0,4.04106776,-97,1777,0.6654123440937,0.365641247432252,0.821669237854782,0.22631039877774,0.658904976443476,0.367244617378846,0.810679128302493,0.226294957007909,0,0,0,0,0,0,0,0,0.669176019654115,0.357026748215711,0.838222878977105,0.198043345291074,0.656741795536782,0.366733477460529,0.81973632528934,0.187145461002925,0.63366583530642,0.628482972389173,0,0,0.666666667142857,0.636363636661157,0.669950738822282,1,"Hard",78,1.23
"5814",0,0,0,-4.61875428,125,-1130,0.633175283854745,0.363312583059914,0.789243547921295,0.248599736154238,0.630691883994272,0.36161840656513,0.77863443181595,0.242876889697464,0,0,0,0,0,0,0,0,0.639437279389675,0.367321078626479,0.784569210216429,0.246176874891847,0.613492054255576,0.360020073437043,0.745323936580567,0.237088145389168,0.450217098367871,0.474375821512188,0,0,0.438202247205403,0.294117646982699,0.401554403830492,0,"Hard",-63,1.26
"3254",-1,0,0,13.65913758,0,167,0.666198808197632,0.365577282828726,0.839542565140849,0.21231429897936,0.651973707985617,0.376879387290153,0.814650248103218,0.239613781979332,0,0,0,0,0,0,0,0,0.663270631810696,0.34511874366369,0.861100017641165,0.141001686323201,0.626617268433841,0.36626439204721,0.844479726480174,0.135472792917823,0.526717557544549,0.575757575796143,0,0,0,0,0.609375000238037,0,"Hard",50,1.65
"5209",0,0,1,2.50513347,54,-1380,0.654025900774534,0.354381014133248,0.826710939863229,0.223705799597775,0.648320829165124,0.343732633995198,0.813102544004903,0.20028370747996,0.690310397,0.244676907,0.922222222,0.059523809,0,0,0,0,0.644245043060461,0.354113292325328,0.811022364890553,0.215861131026998,0.653318030288245,0.343659623484385,0.842598538839818,0.188848808218778,0.471502590869017,0.442776735168078,0.333333333,0,0.413407821302082,0.419753086666667,0.526989935909923,1,"Hard",-27,3.09
"7104",0,0,0,-0.10951403,0,-2625,0.641591074665273,0.353391657496263,0.794796742659054,0.206770294887604,0.633878898186885,0.355184759978322,0.784412880491439,0.211715142585145,0,0,0,0,0,0,0,0,0.638518097656626,0.35457191140673,0.800229871596338,0.199542287420766,0.628897846407156,0.351076962875424,0.80599243633024,0.193466663820925,0.458814038027631,0.427717511469895,0,0,0.449238578756732,0.336734693987505,0.472058313070717,0,"Hard",-52,1.38
"908",0,0,0,-2.43942505,0,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grass",46,1.06
"3363",0,0,0,3.20054757,0,158,0.641913813703344,0.384003863986096,0.835162643212879,0.229140964990203,0.648185863921715,0.399128969086706,0.843251461450301,0.263206032583152,0,0,0,0,0,0,0,0,0.664402665529749,0.312891288419655,0.874990357180058,0.108404051520339,0,0,0,0,0.623481781902932,0.666666666666667,0,0,0,0,0.521739130226843,1,"Clay",23,1.68
"1800",0,0,0,-2.14099932,153,-781,0.650982582871291,0.312399009833196,0.813369014913399,0.127553675519917,0.655960129150958,0.307773832854473,0.81242661555661,0.126697585056256,0,0,0,0,0,0,0,0,0.63767740453485,0.290244638990116,0.81612090663655,0.0591715977444767,0.604512448008201,0.268407157726654,0.736842105163435,0,0.375,0.38479809976247,0,0,0.25,0,0.523364485981308,0,"Hard",-98,1.29
"3714",0,0,0,7.46338124,115,-1463,0.638476690704919,0.346979002612613,0.779204663015285,0.183159077935447,0.682619766654318,0.339081216563634,0.852838941070111,0.145701719539986,0,0,0,0,0,0,0,0,0.656679335243592,0.342811962971506,0.811009177348644,0.162869269534133,0.724800201191125,0.371957130608566,0.897773739144187,0.167464115039262,0.42055742946697,0.421052631578947,0,0,0.462264151001068,0.666666666666667,0.476190476190476,0,"Grass",-83,1.46
"4286",-1,0,0,12.39425051,-5,-253,0.680521490766727,0.296614252666947,0.846528969074479,0.0894061878217183,0.682207812594223,0.301839253942358,0.838469693399953,0.0876520196699695,0,0,0,0,0,0,0,0,0.711270035484655,0.286224221458053,0.88270935945175,0.0521023342288816,0.766990291400698,0.289224138259183,1,0.081081080522279,0.593717277488028,0.571428571428571,0,0,0.647058823425606,1,0.519083969612493,0,"Clay",-32,2.13
"7235",0,0,0,4.3340178,8,152,0.653938128710132,0.374706490957289,0.812090543994452,0.255687115945303,0.656538500069952,0.377724134822423,0.81576192658649,0.2588966992827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430107527163603,0.466666666666667,0,0,0,0,1,1,"Hard",37,1.59
"2362",0,1,1,-4.183436,0,-300,0.641116315612205,0.372706625029033,0.80243133656727,0.251078716444796,0.635970084640755,0.370498877387191,0.798060943128898,0.249703866386116,0,0,0,0,0,0,0,0,0.659598318505684,0.34078661513652,0.80906607011693,0.182628047777002,0.644215394857686,0.345423575593962,0.770243796693852,0.206817311423558,0.55952380952381,0.531496062992126,0,0,0.588235294117647,0.5,0.578171091445428,1,"Hard",-28,1.77
"457",0,1,0,11.60848733,75,520,0.665040318045876,0.360711660355558,0.847310831084076,0.217895074611389,0.668098125283765,0.357865853964068,0.85255066916401,0.204974696223966,0,0,0,0,0,0,0,0,0.671296518697384,0.376066691955906,0.870130533871814,0.237660015864222,0.651701109654636,0.350138532866467,0.856743846555446,0.220928812870297,0.568965517241379,0.564971751412429,0,0,0.60655737704918,0.5,0.476190476190476,0,"Hard",58,2.06
"991",0,1,0,-5.96577687,85,405,0.62377577478041,0.358542905383748,0.759392508985973,0.194057443445688,0.668500328538116,0.321748652802002,0.854721486344348,0.142223424339085,0,0,0,0,0,0,0,0,0.610772309142249,0.374597122798772,0.737012865943646,0.222043788694713,0,0,0,0,0.513979031452821,0.407407407407407,0,0,0.5,0,0.5,0,"Grass",29,1.3
